date,predicted_play_count,artist_id
2015-09-30,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-01,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-02,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-03,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-04,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-05,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-06,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-07,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-08,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-09,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-10,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-11,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-12,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-13,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-14,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-15,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-16,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-17,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-18,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-19,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-20,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-21,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-22,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-23,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-24,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-25,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-26,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-27,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-28,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-29,301,025943df23acf5d3863b35fa6e0d79ec
2015-10-30,301,025943df23acf5d3863b35fa6e0d79ec
2015-09-01,1237,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-02,1835,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-03,1670,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-04,1262,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-05,1215,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-06,1373,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-07,1500,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-08,1517,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-09,1414,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-10,1327,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-11,1367,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-12,1449,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-13,1459,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-14,1414,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-15,1385,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-16,1393,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-17,1419,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-18,1430,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-19,1418,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-20,1403,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-21,1403,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-22,1413,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-23,1419,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-24,1415,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-25,1410,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-26,1408,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-27,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-28,1415,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-29,1414,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-30,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-01,1411,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-02,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-03,1413,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-04,1413,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-05,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-06,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-07,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-08,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-09,1413,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-10,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-11,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-12,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-13,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-14,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-15,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-16,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-17,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-18,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-19,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-20,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-21,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-22,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-23,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-24,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-25,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-26,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-27,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-28,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-29,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-10-30,1412,03c6699ea836decbc5c8fc2dbae7bd3b
2015-09-01,1200,099cd99056bf92e5f0e384465890a804
2015-09-02,1212,099cd99056bf92e5f0e384465890a804
2015-09-03,1219,099cd99056bf92e5f0e384465890a804
2015-09-04,1210,099cd99056bf92e5f0e384465890a804
2015-09-05,1207,099cd99056bf92e5f0e384465890a804
2015-09-06,1212,099cd99056bf92e5f0e384465890a804
2015-09-07,1212,099cd99056bf92e5f0e384465890a804
2015-09-08,1210,099cd99056bf92e5f0e384465890a804
2015-09-09,1211,099cd99056bf92e5f0e384465890a804
2015-09-10,1211,099cd99056bf92e5f0e384465890a804
2015-09-11,1211,099cd99056bf92e5f0e384465890a804
2015-09-12,1211,099cd99056bf92e5f0e384465890a804
2015-09-13,1211,099cd99056bf92e5f0e384465890a804
2015-09-14,1211,099cd99056bf92e5f0e384465890a804
2015-09-15,1211,099cd99056bf92e5f0e384465890a804
2015-09-16,1211,099cd99056bf92e5f0e384465890a804
2015-09-17,1211,099cd99056bf92e5f0e384465890a804
2015-09-18,1211,099cd99056bf92e5f0e384465890a804
2015-09-19,1211,099cd99056bf92e5f0e384465890a804
2015-09-20,1211,099cd99056bf92e5f0e384465890a804
2015-09-21,1211,099cd99056bf92e5f0e384465890a804
2015-09-22,1211,099cd99056bf92e5f0e384465890a804
2015-09-23,1211,099cd99056bf92e5f0e384465890a804
2015-09-24,1211,099cd99056bf92e5f0e384465890a804
2015-09-25,1211,099cd99056bf92e5f0e384465890a804
2015-09-26,1211,099cd99056bf92e5f0e384465890a804
2015-09-27,1211,099cd99056bf92e5f0e384465890a804
2015-09-28,1211,099cd99056bf92e5f0e384465890a804
2015-09-29,1211,099cd99056bf92e5f0e384465890a804
2015-09-30,1211,099cd99056bf92e5f0e384465890a804
2015-10-01,1211,099cd99056bf92e5f0e384465890a804
2015-10-02,1211,099cd99056bf92e5f0e384465890a804
2015-10-03,1211,099cd99056bf92e5f0e384465890a804
2015-10-04,1211,099cd99056bf92e5f0e384465890a804
2015-10-05,1211,099cd99056bf92e5f0e384465890a804
2015-10-06,1211,099cd99056bf92e5f0e384465890a804
2015-10-07,1211,099cd99056bf92e5f0e384465890a804
2015-10-08,1211,099cd99056bf92e5f0e384465890a804
2015-10-09,1211,099cd99056bf92e5f0e384465890a804
2015-10-10,1211,099cd99056bf92e5f0e384465890a804
2015-10-11,1211,099cd99056bf92e5f0e384465890a804
2015-10-12,1211,099cd99056bf92e5f0e384465890a804
2015-10-13,1211,099cd99056bf92e5f0e384465890a804
2015-10-14,1211,099cd99056bf92e5f0e384465890a804
2015-10-15,1211,099cd99056bf92e5f0e384465890a804
2015-10-16,1211,099cd99056bf92e5f0e384465890a804
2015-10-17,1211,099cd99056bf92e5f0e384465890a804
2015-10-18,1211,099cd99056bf92e5f0e384465890a804
2015-10-19,1211,099cd99056bf92e5f0e384465890a804
2015-10-20,1211,099cd99056bf92e5f0e384465890a804
2015-10-21,1211,099cd99056bf92e5f0e384465890a804
2015-10-22,1211,099cd99056bf92e5f0e384465890a804
2015-10-23,1211,099cd99056bf92e5f0e384465890a804
2015-10-24,1211,099cd99056bf92e5f0e384465890a804
2015-10-25,1211,099cd99056bf92e5f0e384465890a804
2015-10-26,1211,099cd99056bf92e5f0e384465890a804
2015-10-27,1211,099cd99056bf92e5f0e384465890a804
2015-10-28,1211,099cd99056bf92e5f0e384465890a804
2015-10-29,1211,099cd99056bf92e5f0e384465890a804
2015-10-30,1211,099cd99056bf92e5f0e384465890a804
2015-09-01,300,0c80008b0a28d356026f4b1097041689
2015-09-02,303,0c80008b0a28d356026f4b1097041689
2015-09-03,279,0c80008b0a28d356026f4b1097041689
2015-09-04,291,0c80008b0a28d356026f4b1097041689
2015-09-05,312,0c80008b0a28d356026f4b1097041689
2015-09-06,312,0c80008b0a28d356026f4b1097041689
2015-09-07,305,0c80008b0a28d356026f4b1097041689
2015-09-08,303,0c80008b0a28d356026f4b1097041689
2015-09-09,308,0c80008b0a28d356026f4b1097041689
2015-09-10,314,0c80008b0a28d356026f4b1097041689
2015-09-11,312,0c80008b0a28d356026f4b1097041689
2015-09-12,307,0c80008b0a28d356026f4b1097041689
2015-09-13,309,0c80008b0a28d356026f4b1097041689
2015-09-14,313,0c80008b0a28d356026f4b1097041689
2015-09-15,312,0c80008b0a28d356026f4b1097041689
2015-09-16,310,0c80008b0a28d356026f4b1097041689
2015-09-17,310,0c80008b0a28d356026f4b1097041689
2015-09-18,311,0c80008b0a28d356026f4b1097041689
2015-09-19,312,0c80008b0a28d356026f4b1097041689
2015-09-20,311,0c80008b0a28d356026f4b1097041689
2015-09-21,310,0c80008b0a28d356026f4b1097041689
2015-09-22,311,0c80008b0a28d356026f4b1097041689
2015-09-23,311,0c80008b0a28d356026f4b1097041689
2015-09-24,311,0c80008b0a28d356026f4b1097041689
2015-09-25,311,0c80008b0a28d356026f4b1097041689
2015-09-26,311,0c80008b0a28d356026f4b1097041689
2015-09-27,311,0c80008b0a28d356026f4b1097041689
2015-09-28,311,0c80008b0a28d356026f4b1097041689
2015-09-29,311,0c80008b0a28d356026f4b1097041689
2015-09-30,311,0c80008b0a28d356026f4b1097041689
2015-10-01,311,0c80008b0a28d356026f4b1097041689
2015-10-02,311,0c80008b0a28d356026f4b1097041689
2015-10-03,311,0c80008b0a28d356026f4b1097041689
2015-10-04,311,0c80008b0a28d356026f4b1097041689
2015-10-05,311,0c80008b0a28d356026f4b1097041689
2015-10-06,311,0c80008b0a28d356026f4b1097041689
2015-10-07,311,0c80008b0a28d356026f4b1097041689
2015-10-08,311,0c80008b0a28d356026f4b1097041689
2015-10-09,311,0c80008b0a28d356026f4b1097041689
2015-10-10,311,0c80008b0a28d356026f4b1097041689
2015-10-11,311,0c80008b0a28d356026f4b1097041689
2015-10-12,311,0c80008b0a28d356026f4b1097041689
2015-10-13,311,0c80008b0a28d356026f4b1097041689
2015-10-14,311,0c80008b0a28d356026f4b1097041689
2015-10-15,311,0c80008b0a28d356026f4b1097041689
2015-10-16,311,0c80008b0a28d356026f4b1097041689
2015-10-17,311,0c80008b0a28d356026f4b1097041689
2015-10-18,311,0c80008b0a28d356026f4b1097041689
2015-10-19,311,0c80008b0a28d356026f4b1097041689
2015-10-20,311,0c80008b0a28d356026f4b1097041689
2015-10-21,311,0c80008b0a28d356026f4b1097041689
2015-10-22,311,0c80008b0a28d356026f4b1097041689
2015-10-23,311,0c80008b0a28d356026f4b1097041689
2015-10-24,311,0c80008b0a28d356026f4b1097041689
2015-10-25,311,0c80008b0a28d356026f4b1097041689
2015-10-26,311,0c80008b0a28d356026f4b1097041689
2015-10-27,311,0c80008b0a28d356026f4b1097041689
2015-10-28,311,0c80008b0a28d356026f4b1097041689
2015-10-29,311,0c80008b0a28d356026f4b1097041689
2015-10-30,311,0c80008b0a28d356026f4b1097041689
2015-09-01,87,1339f978614ff19cd48f07e5420556d4
2015-09-02,86,1339f978614ff19cd48f07e5420556d4
2015-09-03,80,1339f978614ff19cd48f07e5420556d4
2015-09-04,84,1339f978614ff19cd48f07e5420556d4
2015-09-05,90,1339f978614ff19cd48f07e5420556d4
2015-09-06,88,1339f978614ff19cd48f07e5420556d4
2015-09-07,86,1339f978614ff19cd48f07e5420556d4
2015-09-08,87,1339f978614ff19cd48f07e5420556d4
2015-09-09,88,1339f978614ff19cd48f07e5420556d4
2015-09-10,89,1339f978614ff19cd48f07e5420556d4
2015-09-11,88,1339f978614ff19cd48f07e5420556d4
2015-09-12,87,1339f978614ff19cd48f07e5420556d4
2015-09-13,88,1339f978614ff19cd48f07e5420556d4
2015-09-14,89,1339f978614ff19cd48f07e5420556d4
2015-09-15,88,1339f978614ff19cd48f07e5420556d4
2015-09-16,88,1339f978614ff19cd48f07e5420556d4
2015-09-17,88,1339f978614ff19cd48f07e5420556d4
2015-09-18,88,1339f978614ff19cd48f07e5420556d4
2015-09-19,88,1339f978614ff19cd48f07e5420556d4
2015-09-20,88,1339f978614ff19cd48f07e5420556d4
2015-09-21,88,1339f978614ff19cd48f07e5420556d4
2015-09-22,88,1339f978614ff19cd48f07e5420556d4
2015-09-23,88,1339f978614ff19cd48f07e5420556d4
2015-09-24,88,1339f978614ff19cd48f07e5420556d4
2015-09-25,88,1339f978614ff19cd48f07e5420556d4
2015-09-26,88,1339f978614ff19cd48f07e5420556d4
2015-09-27,88,1339f978614ff19cd48f07e5420556d4
2015-09-28,88,1339f978614ff19cd48f07e5420556d4
2015-09-29,88,1339f978614ff19cd48f07e5420556d4
2015-09-30,88,1339f978614ff19cd48f07e5420556d4
2015-10-01,88,1339f978614ff19cd48f07e5420556d4
2015-10-02,88,1339f978614ff19cd48f07e5420556d4
2015-10-03,88,1339f978614ff19cd48f07e5420556d4
2015-10-04,88,1339f978614ff19cd48f07e5420556d4
2015-10-05,88,1339f978614ff19cd48f07e5420556d4
2015-10-06,88,1339f978614ff19cd48f07e5420556d4
2015-10-07,88,1339f978614ff19cd48f07e5420556d4
2015-10-08,88,1339f978614ff19cd48f07e5420556d4
2015-10-09,88,1339f978614ff19cd48f07e5420556d4
2015-10-10,88,1339f978614ff19cd48f07e5420556d4
2015-10-11,88,1339f978614ff19cd48f07e5420556d4
2015-10-12,88,1339f978614ff19cd48f07e5420556d4
2015-10-13,88,1339f978614ff19cd48f07e5420556d4
2015-10-14,88,1339f978614ff19cd48f07e5420556d4
2015-10-15,88,1339f978614ff19cd48f07e5420556d4
2015-10-16,88,1339f978614ff19cd48f07e5420556d4
2015-10-17,88,1339f978614ff19cd48f07e5420556d4
2015-10-18,88,1339f978614ff19cd48f07e5420556d4
2015-10-19,88,1339f978614ff19cd48f07e5420556d4
2015-10-20,88,1339f978614ff19cd48f07e5420556d4
2015-10-21,88,1339f978614ff19cd48f07e5420556d4
2015-10-22,88,1339f978614ff19cd48f07e5420556d4
2015-10-23,88,1339f978614ff19cd48f07e5420556d4
2015-10-24,88,1339f978614ff19cd48f07e5420556d4
2015-10-25,88,1339f978614ff19cd48f07e5420556d4
2015-10-26,88,1339f978614ff19cd48f07e5420556d4
2015-10-27,88,1339f978614ff19cd48f07e5420556d4
2015-10-28,88,1339f978614ff19cd48f07e5420556d4
2015-10-29,88,1339f978614ff19cd48f07e5420556d4
2015-10-30,88,1339f978614ff19cd48f07e5420556d4
2015-09-01,2305,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-02,2295,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-03,2112,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-04,2153,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-05,2253,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-06,2243,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-07,2211,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-08,2195,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-09,2203,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-10,2229,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-11,2227,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-12,2206,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-13,2206,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-14,2218,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-15,2220,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-16,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-17,2212,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-18,2213,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-19,2216,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-20,2216,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-21,2214,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-22,2213,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-23,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-24,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-25,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-26,2214,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-27,2214,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-28,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-29,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-30,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-01,2214,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-02,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-03,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-04,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-05,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-06,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-07,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-08,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-09,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-10,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-11,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-12,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-13,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-14,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-15,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-16,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-17,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-18,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-19,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-20,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-21,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-22,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-23,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-24,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-25,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-26,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-27,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-28,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-29,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-10-30,2215,14c4faf6682ac1bb86d346d9a2a1f8e3
2015-09-01,663,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-02,660,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-03,574,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-04,586,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-05,633,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-06,638,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-07,618,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-08,602,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-09,611,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-10,630,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-11,625,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-12,611,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-13,612,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-14,621,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-15,623,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-16,618,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-17,614,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-18,617,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-19,620,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-20,619,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-21,617,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-22,617,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-23,619,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-24,619,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-25,618,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-26,617,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-27,618,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-28,618,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-29,618,1731019fbaa825714d5f8e61ad1bb7ff
2015-09-30,618,1731019fbaa825714d5f8e61ad1bb7ff
2015-10-01,618,1731019fbaa825714d5f8e61ad1bb7ff
2015-10-02,618,1731019fbaa825714d5f8e61ad1bb7ff
